RadTrack,Copyright 2012-2014 by RadiaBeam Technologies LLC - All rights reserved (C)
 p0 [eV],Q [C],mass [eV]
 200000000.0,1e-09,510998.909848
 x,xp,y,yp,s,dp
 [m],[rad],[m],[rad],[m],[rad]
-9.906421868649e-04,9.344774181084e-03,-9.956917898342e-04,9.363644083736e-04,3.942380995452e-04,-1.549218911331e-03
1.800411994527e-05,1.497705252568e-04,7.459943337092e-04,1.251481119963e-03,-1.418073169262e-03,2.797999694072e-03
-1.450732339507e-04,4.854422143272e-04,2.340444436670e-04,2.166038004832e-03,-5.053563379214e-04,-3.782613980876e-04
-1.141976868852e-04,3.135235640011e-04,-3.115861191791e-05,1.241608874985e-03,3.611990873283e-04,3.920929652918e-04
-4.570130287872e-04,6.031819886441e-03,-1.814040805594e-03,3.411984835852e-04,-7.045818466766e-04,1.211073793011e-03
-1.352298973909e-03,1.489264581000e-02,-1.174706215172e-04,4.871337836065e-04,-1.438232687901e-03,-8.772199370311e-04
3.346468533428e-04,-2.678751188701e-03,1.256621986525e-03,1.832030698170e-04,-8.043591887421e-04,-1.555641603165e-03
2.418197269735e-05,1.583140731049e-03,-1.956500012589e-04,1.417200110996e-03,1.378184041467e-04,-2.033285344762e-04
5.148306485540e-04,-6.028712552383e-03,3.214288253814e-04,-2.433481238292e-04,6.580799705368e-04,1.377409210848e-03
-9.255183145196e-04,1.137632128043e-02,-2.820046103169e-04,6.636358955363e-04,8.341773713918e-04,-8.693809728102e-04
3.309314123341e-04,-2.281614784104e-03,1.362997123859e-03,1.507870652976e-03,-1.750769362643e-03,1.676621349134e-04
4.120925243922e-04,-5.875829042932e-03,9.315693067789e-04,1.121671648713e-03,-8.047532875984e-04,9.410883911791e-04
-1.149184189206e-04,1.253414483955e-03,9.497462156053e-04,-5.263469160893e-05,-1.749445875104e-04,-3.749970978001e-04
4.796184492024e-05,2.920439324902e-04,-1.506665447459e-03,3.188310877829e-04,-8.241273979028e-04,7.923601388251e-04
6.100557402646e-04,-4.825955597043e-03,-6.092320654538e-04,-6.639398899146e-04,-3.620354461347e-04,1.113174850835e-03
4.959143163435e-04,-5.742741309959e-03,-2.510682935338e-04,-3.149510390758e-04,-1.023980476654e-03,-4.285427147819e-04
1.929133378589e-04,-2.374528890058e-03,6.369678237759e-04,2.188491720501e-04,6.539948396713e-04,-1.857166085988e-04
7.859412025284e-04,-7.997676206731e-03,9.561603722610e-04,2.996723206087e-03,-6.113588199191e-04,8.124352163785e-04
-4.156666280532e-04,3.020134658927e-03,-5.454903196228e-04,1.524473232897e-03,-8.365054397675e-05,-1.161697879601e-04
5.070467783600e-04,-6.260116595673e-03,-1.539030873702e-03,-8.671587759405e-04,-2.489391489672e-03,-9.262065154362e-04
1.222746607014e-04,-1.212164184842e-03,1.044759899140e-03,1.003347494364e-03,4.158843980798e-04,2.495071167463e-03
1.083388921734e-03,-1.102488615331e-02,-3.054183161660e-04,1.465305540408e-03,-1.891352631921e-05,2.320159959037e-03
3.859633012935e-04,-4.492968992671e-03,-4.915147969643e-04,8.284288760627e-04,-1.055397264349e-03,-3.334827415864e-04
8.712995230294e-04,-8.353878112273e-03,1.632545716894e-03,5.223825567979e-04,-5.638457765599e-05,-8.689098019271e-04
8.423561689403e-04,-8.704558973782e-03,-1.580278661537e-04,2.265067925853e-04,-9.197701682983e-04,-3.364829843782e-04
-1.766069930164e-04,1.921060433158e-03,-6.541964718230e-04,3.689296989180e-04,-4.594202233511e-04,4.871014376251e-04
1.708721665237e-03,-1.710648110535e-02,3.522194419222e-04,1.266416642258e-05,3.725129437736e-04,-1.253033068259e-04
1.051784595810e-03,-1.151621788938e-02,-3.126373000408e-04,1.775126664093e-03,1.577741330851e-04,-2.680877766194e-03
-9.100025621472e-04,8.215521265403e-03,1.645451538739e-04,1.159290154632e-03,2.315937469495e-04,-1.539585855593e-03
4.818817217498e-04,-4.756329230869e-03,6.304223776726e-04,2.209817763561e-03,-8.318540330752e-04,-7.345882381515e-05
-1.317146871597e-03,1.290667218993e-02,9.056730812798e-04,2.395627085739e-03,1.214572507487e-03,6.108703415318e-04
-8.254262128500e-04,8.591973044259e-03,1.272024681762e-03,4.307831207106e-04,5.689245776790e-05,4.594260055140e-04
1.658741852989e-03,-1.595002775263e-02,5.992404622993e-04,1.650727708079e-03,7.727767101061e-04,4.054112391840e-05
-4.920947439653e-04,5.790955533426e-03,-1.787670567128e-03,4.295434398471e-04,2.427530854666e-04,8.640941347441e-04
-2.210599260132e-03,2.422746296694e-02,6.583156305523e-04,5.808124052134e-04,-8.953653869139e-04,-1.062171275002e-03
1.183230007505e-04,-3.103868924419e-04,-7.380938591979e-04,3.155922185610e-03,1.781208365391e-03,9.647067730176e-04
2.878838500533e-04,-3.471652049296e-03,9.792870530266e-04,1.188639631956e-03,3.738621406404e-04,-6.377516924478e-04
5.725998202846e-04,-4.398503271731e-03,8.689143207240e-04,2.243391178657e-03,-5.096694671665e-06,-9.582585886123e-04
-1.228150875713e-03,1.232321902263e-02,8.320783169460e-04,2.249470389625e-04,2.701009867487e-04,1.131757827241e-03
-5.554683176520e-04,4.810195167631e-03,1.641904259830e-03,1.663662760877e-03,-4.861423255968e-05,-1.277973848476e-03
1.270350201332e-03,-1.191143999155e-02,-2.203210259314e-03,-5.035034253201e-04,-4.299350519816e-04,-1.592594508380e-03
1.276524626176e-03,-1.356724954438e-02,1.228011071287e-03,1.235708924004e-03,-9.281575934714e-04,-1.296802297049e-04
1.690957895382e-03,-1.632552447435e-02,2.078856653519e-04,2.864655442386e-03,5.322932108685e-04,1.404799489791e-04
-1.278428885979e-03,1.326500545126e-02,1.611812467757e-03,4.948342945648e-04,8.698598393682e-04,-8.514297388573e-05
2.782611209832e-04,-1.544941195384e-03,1.875760155338e-03,1.019826633487e-03,-1.024859654510e-04,-1.494013472125e-03
1.319523634144e-04,-1.705276741543e-03,9.994670284066e-04,7.474951836918e-04,-4.062891646572e-04,7.541067322810e-04
-1.169437829727e-05,2.691516707118e-04,1.260100627096e-04,2.274881888528e-04,-1.198627035805e-03,-1.778403241719e-03
4.720960576555e-05,1.214546757653e-03,-6.051243454790e-04,2.109558809474e-05,1.337952621429e-03,1.463538343159e-05
1.057230075469e-03,-1.167408007971e-02,2.507175935704e-04,6.301778270476e-04,2.825831214268e-04,-2.691282993432e-03
1.654502777235e-03,-1.657446749550e-02,6.378456459237e-04,2.737083620765e-03,-6.058478357582e-04,1.325558529192e-03
5.917505318396e-04,-6.492511330085e-03,-1.877111047777e-03,-1.639753392449e-04,3.974213334542e-04,1.553278177641e-04
7.277001272798e-04,-7.745940928456e-03,8.716857206637e-04,3.047742901387e-03,2.934435228618e-04,-8.532403145008e-05
-8.817660219156e-04,7.551093163286e-03,1.672591666761e-03,4.919459302382e-04,6.336397122332e-04,-8.923808604698e-04
-4.151480891640e-04,4.303936261898e-03,-1.327217542823e-03,-1.154454520013e-03,1.598608322521e-03,-6.316548772514e-04
1.252524621289e-04,-6.533257090551e-04,5.469490767108e-04,-1.329879505258e-04,-1.879292316771e-04,6.589321355328e-04
-8.143078210837e-04,8.666720794233e-03,1.651096486327e-03,1.984694272622e-03,-4.615244132958e-06,2.370932965837e-03
8.381582804552e-04,-8.244838184494e-03,6.364770337409e-04,1.659161490948e-03,8.901166620456e-04,7.533573419436e-04
3.855315233134e-04,-3.231449975652e-03,-1.491269387426e-03,1.105563084884e-03,9.031201601927e-04,-1.439700643486e-03
1.036355493368e-03,-1.080703469895e-02,-8.608091626546e-04,2.518403023846e-03,1.325179599063e-03,4.749980792743e-04
-2.056160401339e-03,2.059348825411e-02,-1.600435387795e-03,7.741217490242e-05,7.796691972997e-04,3.869341616347e-04
-3.508224607776e-04,2.237478111396e-03,1.754906930023e-04,-8.471952759013e-04,2.523752500210e-04,-1.740193739261e-03
-1.401634652933e-03,1.414288563683e-02,7.011390622025e-04,5.600934302653e-04,1.693107985583e-04,-3.693688133520e-04
-6.672964841223e-05,1.271522924764e-03,-1.064987407092e-03,1.086729754842e-04,-1.650475647836e-03,1.395791619577e-03
-6.684802286232e-04,7.213089871650e-03,-3.731646529345e-04,3.124576557665e-04,-1.226233942157e-03,1.033456725703e-04
1.273773077401e-03,-1.360134494893e-02,-3.220975250684e-05,7.059408580644e-05,-5.140575709786e-04,-1.313479852737e-03
-9.816352255367e-04,1.096618828053e-02,1.593548130295e-03,6.696126922793e-04,-9.981900762896e-04,1.121212108653e-03
-1.606588403812e-03,1.663331518951e-02,3.345119504258e-04,1.653349761584e-03,-9.680358567139e-05,1.391138980177e-04
-9.606276871403e-04,1.003822190511e-02,-5.030916120598e-04,7.603688650263e-04,6.885316156725e-04,5.709562568384e-04
1.213649168785e-04,-1.948372813951e-03,1.255158741823e-03,2.048655398984e-03,-1.220854551765e-03,2.111869663807e-03
-1.243319031522e-03,1.258058319915e-02,-2.533190404434e-04,1.601323030041e-03,6.878748709822e-04,2.036542650766e-03
-1.773541492442e-03,1.848248997990e-02,9.549387564838e-04,1.077297439672e-03,-4.786236296597e-04,-6.056307381789e-04
8.831190974661e-05,-2.436622658768e-03,1.032860016617e-03,-5.628348344464e-04,1.057770869753e-03,-4.387688944254e-05
-8.980158492981e-04,8.787231929843e-03,1.124869602686e-03,1.322846605217e-03,4.195728732186e-05,-8.904651701904e-04
-1.218697691548e-03,1.161498240773e-02,-9.018244523407e-04,2.788378232978e-03,-3.155385279791e-05,6.172967511513e-04
2.437876587454e-04,-4.427422499563e-03,-1.053458082490e-03,8.914558199344e-04,-6.209094885814e-04,1.921005790291e-03
-2.114045218468e-04,1.586344343686e-03,-7.404553252502e-04,2.108908103892e-03,-9.596089790883e-04,-3.522516166750e-04
-7.475015591690e-04,7.429184032422e-03,-1.364711826944e-04,1.987465249328e-03,7.980108871776e-04,3.368925733113e-04
1.561842431110e-03,-1.654283676692e-02,1.607869568488e-03,-1.390146604562e-05,4.417636978229e-04,3.417081676248e-04
1.086379752749e-03,-9.980078878928e-03,3.391634643184e-04,1.141670738617e-03,-1.633778224704e-03,4.951653104229e-04
-8.453225370038e-04,7.760778270520e-03,7.487316822803e-04,1.248282802584e-03,-2.866796346993e-03,3.164098562511e-04
-1.068565867763e-03,8.508243520744e-03,1.260636051945e-03,2.431693441438e-03,-1.352592736014e-03,1.122274265442e-03
-8.976593603283e-04,9.048928523649e-03,-5.479688285340e-05,1.485638709447e-03,-5.507813603152e-04,-1.175915838562e-04
-1.465271384833e-03,1.383848436576e-02,3.691813102663e-04,8.171997587833e-04,-3.308309757758e-06,-3.941215486867e-04
3.325201609996e-04,-3.548593693340e-03,7.478945763555e-04,2.633925806517e-03,-4.738108505831e-04,-3.345683029607e-04
-2.513771313290e-04,4.703380021944e-03,3.620568512380e-05,2.830757581743e-03,9.194901864603e-04,-4.957971048490e-04
-7.926560919997e-04,1.003504782822e-02,-6.837492913483e-04,7.494833874631e-04,-8.825569012733e-04,-3.871723823325e-04
2.094595063362e-04,-1.251695991924e-03,-1.233407188663e-03,1.029718647201e-03,-1.203124484053e-03,-5.339053849557e-05
4.995030246544e-04,-5.645207476940e-03,1.223209151822e-03,1.863097187540e-03,1.682903103738e-03,1.589392809482e-03
2.310385974878e-04,-2.352577745103e-03,7.875627053406e-05,3.414783861687e-03,1.382719250274e-03,-4.779020937514e-04
-5.664300753627e-04,6.893178035685e-03,1.281508659721e-03,5.466664741695e-04,4.408458097529e-05,-1.446505939816e-03
-2.999468317349e-04,3.645238636903e-03,-1.917699038420e-04,3.173800593815e-03,9.806088848126e-04,-1.205243563869e-03
-8.198654195180e-04,7.266323036646e-03,1.620403255412e-03,6.176016334305e-04,1.741829144553e-03,-7.584644659418e-04
-3.082086244155e-04,4.029669151666e-03,2.636730272956e-03,1.931378877284e-04,-1.124541231699e-03,1.653913191491e-05
-2.008248909794e-03,1.966391946891e-02,-1.917919572598e-04,1.887800021496e-03,-1.878130533017e-04,7.324529673322e-04
1.680815705391e-03,-1.545547275241e-02,5.974496126741e-04,2.903821882421e-03,4.470779951337e-05,7.855142083132e-04
-4.681759234631e-04,2.761136066189e-03,-6.655418857240e-04,1.783176463264e-03,-7.181414705192e-04,-6.864361631600e-04
-1.258566823957e-03,1.185760989818e-02,-9.010637975853e-04,1.273132312834e-03,-5.834632939523e-05,7.673096747209e-04
8.581986616659e-04,-8.032296210057e-03,1.887725232404e-03,8.804530260559e-04,-6.731896507107e-04,-6.103254628403e-04
5.534759859118e-04,-4.582257372466e-03,2.411920876089e-03,2.332243477819e-03,5.639236577434e-04,1.367042797139e-03
-1.128796946725e-03,1.177562309543e-02,2.850548949757e-04,2.500178988565e-03,1.463579804251e-03,3.659809772043e-04
2.230404122224e-03,-2.111042634331e-02,5.147273928581e-04,-1.119580707760e-03,3.417727659202e-04,7.124518681561e-05
6.022211838865e-04,-5.968015845341e-03,9.728752569480e-04,1.528200642160e-03,-2.892552601598e-04,6.970592494877e-04
2.964663519094e-04,-5.546601442023e-03,9.693782317176e-04,2.300505289130e-03,-8.309917833731e-04,6.934963338918e-04
7.690695651134e-04,-7.026135989319e-03,-5.788998398874e-04,1.146542744747e-03,1.852804623323e-04,1.633939814427e-03
-7.094212734021e-06,1.562920830623e-03,1.645394717222e-04,1.484022901961e-03,-1.424946387489e-03,1.044830799968e-03
-1.034011276135e-03,1.169526937993e-02,1.843504859121e-05,6.014989300627e-04,9.552190502710e-05,3.719608916640e-04
-9.743050613314e-05,-1.196885710130e-03,3.432823700168e-04,9.487832449572e-04,-7.686244520001e-04,1.491379869328e-03
1.969333597412e-04,-1.479937521456e-03,8.859049550880e-04,1.542719534192e-03,-6.989063648293e-04,-6.800670445888e-04
2.812483429149e-05,-1.850672368802e-03,1.726484566889e-03,-2.386169914399e-04,-9.910774728979e-04,-4.263935430073e-04
7.566761529629e-04,-8.876636855105e-03,-1.064253602593e-03,2.305909507807e-03,8.668095752957e-05,4.693602296198e-04
-7.421130845901e-04,9.186300032973e-03,-6.524745524614e-04,1.227436644642e-03,-2.571585370463e-04,-4.473213740457e-04
2.601557871237e-03,-2.709573225962e-02,-2.035287644830e-04,-1.056759926878e-03,7.507059710574e-04,-1.681227064225e-03
-1.553678592745e-04,8.791403599123e-04,8.805319854743e-04,-1.048817562599e-03,5.169557299298e-04,-2.002176472491e-05
2.549622324225e-03,-2.518727871952e-02,4.189293001209e-04,1.574271042775e-03,-4.490583835102e-04,-8.244290330752e-04
1.334827716844e-03,-1.382073483349e-02,1.301547240844e-03,1.603960796582e-03,4.682860727470e-04,-1.385705211819e-03
3.783332749842e-04,-2.714088354191e-03,2.760404256839e-04,2.227753215859e-04,-8.152879904838e-04,-1.659053755797e-03
-5.657163371412e-05,-2.711294560943e-04,-1.415167028391e-03,-1.557970280474e-03,-5.735613227223e-04,-6.834143259530e-04
-3.441909223984e-04,3.537203784344e-03,-1.483834837165e-03,3.387414995878e-03,3.736209122747e-04,5.305038885492e-05
-1.989273640690e-03,1.970966571941e-02,-2.354192374000e-04,8.122793328445e-04,-1.232436062598e-04,-4.111137015682e-04
9.202089597022e-04,-9.345862518619e-03,-4.475172092853e-04,9.107357884450e-04,-1.543932201097e-03,1.469496961814e-03
-3.106593361839e-04,2.174190027476e-03,6.551564869640e-04,1.950600853128e-03,-2.739219081739e-04,3.794616495884e-04
-1.376466992011e-03,1.488014323127e-02,7.609882459379e-04,2.554248564285e-03,-1.482860676687e-05,8.039012966883e-04
-2.672184805531e-04,2.857502362245e-03,2.426532906275e-04,1.904527809377e-03,-1.525959292321e-03,-1.144344140814e-03
2.111818321943e-03,-2.160688021508e-02,-6.622089559827e-04,1.717036688003e-03,-6.174660380302e-04,-1.317855111166e-04
4.391942173271e-04,-5.410030657832e-03,-1.137537685974e-03,1.524795828828e-03,-2.097255010568e-03,-5.063303010630e-04
-4.027135891157e-05,6.813165960663e-04,-3.808470660270e-04,1.203666021611e-03,1.767188346122e-03,-1.242031530205e-03
1.142278317153e-03,-1.063571066588e-02,1.704127016691e-04,5.569430286974e-04,-1.608599058703e-03,1.622511118084e-03
6.473938054664e-04,-6.085721437389e-03,-5.194637595551e-04,-9.943406538816e-05,4.546233590591e-04,-3.158003710407e-04
-2.878765222380e-04,3.943265977429e-03,7.671099232762e-04,1.298405356721e-03,1.914551039257e-03,1.635562782799e-03
1.746920794610e-03,-1.658622993505e-02,-8.894254249260e-05,9.094016708210e-04,-9.373753958944e-04,-5.584636629377e-04
8.961798828032e-05,-1.468843043698e-03,5.755011070318e-04,8.501377456485e-04,-4.815826925012e-04,-7.687624675010e-04
-1.394056488759e-03,1.391356700444e-02,1.981645170309e-03,4.350559014915e-04,1.558124350699e-03,-6.213724573653e-04
-5.749263168271e-04,5.797170061564e-03,-3.710534527391e-04,-9.470067152848e-04,-5.702565824905e-04,8.424745006606e-04
3.641740982062e-04,-3.425687284083e-03,-3.287483698844e-04,-3.201479371927e-04,-6.322077385941e-05,-1.178889838702e-03
3.043274641105e-04,-1.867874523060e-03,1.466294987596e-03,-5.865736569076e-05,-3.709211802104e-04,1.121468539848e-03
1.104643514058e-03,-8.739264268334e-03,-1.215253679967e-03,-2.188574145418e-04,-9.924299572440e-04,-6.635218302366e-04
-1.831576769509e-03,1.762144115328e-02,1.015463811082e-03,1.371406055365e-03,2.891319365635e-04,-9.197526481399e-04
6.318674315531e-04,-6.237013991951e-03,1.708606037400e-03,2.098852602137e-03,-1.382422585792e-03,-1.277539906517e-03
-8.985980105557e-04,8.629918913553e-03,-9.108595670093e-04,1.158735550079e-03,1.732165482385e-03,7.926146979405e-04
7.574411024222e-04,-7.949039248337e-03,-5.492180858320e-04,1.378370630395e-03,-1.339537237240e-03,-1.909623839128e-03
-3.369867551208e-04,1.670709501789e-03,-4.411803516589e-04,-2.965017902166e-04,-6.167858232356e-04,1.340942530892e-03
-1.365153782474e-03,1.281068166682e-02,7.609303941777e-04,1.981924732455e-03,2.662692984867e-04,-1.215405848946e-04
4.694613638672e-05,9.894977188456e-04,7.577828155726e-04,1.490217999478e-03,2.131210370208e-03,-1.764964101628e-03
1.975276414127e-04,-2.618090081321e-03,1.540867947814e-05,-1.729653426119e-05,-8.933095657151e-04,2.559219818012e-04
2.299363075488e-05,4.211697865428e-04,-2.499648468243e-04,1.298871471418e-03,1.094336957631e-03,5.432494155104e-05
-2.149541362339e-03,2.119857583503e-02,3.920948238407e-04,1.120464191502e-03,-8.603099659757e-04,-1.426928982664e-03
8.246369807948e-05,1.124456648786e-03,1.196961387272e-03,4.354060291836e-04,2.214405183723e-03,-5.286943096405e-04
8.477245358475e-04,-1.007205958550e-02,-7.641767234007e-04,3.626845121142e-04,-2.399157765594e-04,-1.198184846801e-03
1.058152843996e-04,4.131723709059e-05,-2.891895471235e-04,1.193688342749e-03,-1.864317682818e-03,-3.377235255588e-04
8.806607609614e-04,-9.221420305612e-03,8.356126039567e-04,1.112816444685e-03,-5.490730098401e-04,-1.245784243262e-03
-1.289823097155e-03,1.337943641294e-02,9.784907710711e-04,-8.500273338299e-04,-1.885169649732e-04,-6.990613334769e-04
1.907644246208e-04,-1.026635998387e-04,-5.759381442148e-04,2.830160332465e-03,1.160739007418e-03,6.818780269769e-04
-3.405620151113e-04,3.151399497781e-03,-7.167876517885e-04,1.134926217187e-03,-1.895775699756e-03,-6.119636048348e-05
-3.024576273447e-04,4.527765131415e-03,-1.260562130354e-03,1.716277992192e-03,1.596673249630e-03,-1.129339959333e-03
-2.806526933981e-04,2.709096894594e-03,1.596769821152e-03,7.974052769466e-04,1.374175709620e-03,-3.594241283890e-04
5.496143185383e-04,-4.799968063441e-03,-1.381733770564e-03,-6.300360858402e-05,-1.856848703107e-03,-7.008452125210e-04
-1.020977893050e-04,6.163630595286e-04,-1.197214531082e-03,2.838307730625e-03,-1.273095178013e-03,4.707883881675e-04
7.795356435560e-04,-9.453830544264e-03,-3.020695089679e-03,4.988017505515e-04,-6.046663886518e-04,1.051878062970e-04
7.311385157703e-04,-9.031119600378e-03,1.721181051400e-04,1.760373084461e-03,-3.408183195508e-05,-5.908070419103e-04
3.528628512853e-04,-4.908740963829e-03,5.196260594864e-04,8.768198960011e-04,-2.714692676349e-04,8.908856751781e-05
1.654061240148e-03,-1.469933922324e-02,3.484985791281e-04,-3.095479391445e-04,-4.528847511857e-04,2.864702976017e-04
1.694390612581e-03,-1.767602459430e-02,1.350190864755e-03,1.546861149970e-03,-6.267490035208e-04,4.234300913590e-04
-9.906640657895e-04,9.956467866229e-03,-9.377259176154e-04,1.533054162327e-04,-7.739923368610e-04,-1.191214554879e-03
9.431166595915e-04,-8.829629122039e-03,-1.089530915565e-04,2.372688010285e-03,1.058295641644e-04,-9.391117393213e-04
-1.402578669005e-03,1.394273525516e-02,-1.670583287328e-03,1.578389348221e-03,-8.171284312346e-04,-1.637024504668e-04
9.850744672521e-04,-1.113217651670e-02,7.575090013490e-04,1.093457069341e-03,1.120644698510e-03,6.482444976896e-04
-4.597291734563e-04,3.893190468641e-03,-6.224451314200e-04,7.641308527893e-04,-2.923155739169e-04,-6.124134289777e-04
2.977796760340e-04,-2.667318495114e-03,1.398053787045e-03,8.619204321313e-04,1.988033016871e-03,-5.834463183192e-04
1.899274720223e-06,1.297149078804e-03,-1.391833774024e-03,1.966393450845e-03,4.100309259529e-05,4.501550530277e-04
6.917083386393e-04,-7.212902666019e-03,4.541020084242e-05,-5.565557811398e-04,-4.714506174658e-04,7.032065739551e-04
-1.158597284700e-03,1.137686507561e-02,7.553781449202e-04,3.620101188146e-05,-4.378551552144e-04,7.898953474314e-04
-3.961576758459e-04,4.345424607707e-03,-7.895160649251e-04,-1.069550696692e-03,2.510379316217e-04,3.772083984019e-04
-2.638256470026e-04,3.486272292243e-03,5.812981806380e-04,-1.159562924913e-03,2.893024346555e-04,-5.904094110045e-04
-4.216185107379e-04,3.129020862501e-03,8.730431190751e-04,4.753375490515e-04,-1.243017694974e-03,1.573980871294e-03
6.555585831114e-04,-8.520546978549e-03,1.114022630598e-03,6.819283842691e-04,7.360725795313e-04,-1.291943193345e-04
8.042753651013e-04,-8.160280528747e-03,8.183568517337e-04,1.368010247305e-04,3.902788939289e-05,1.404087132454e-03
3.216932483438e-04,-2.314081123943e-03,-8.908048228061e-04,1.870808323246e-03,-7.629539660134e-04,1.306726549073e-03
8.201358002343e-04,-8.190487906888e-03,5.697795205605e-04,1.457881698921e-03,3.125257785526e-04,-2.810625459400e-04
-6.418020122599e-04,5.938185465459e-03,-1.168636754265e-03,1.227425254837e-03,-8.687044270264e-04,-1.973542078822e-03
1.769553404456e-04,-1.877242594442e-03,9.565849008618e-04,-4.740507326513e-04,-5.579441167591e-04,2.097789999359e-04
-1.184756656628e-03,1.233000893865e-02,6.138722250477e-05,1.858200963439e-03,1.306701152001e-03,1.480236244365e-03
-4.349764680081e-04,2.842938193375e-03,3.572647379630e-04,-1.433396990953e-03,-1.234905549690e-03,2.040564965042e-04
-4.462202472610e-04,5.919708945127e-03,-1.553267862729e-03,7.464401539521e-04,-1.104391888438e-03,-9.970674992184e-04
-1.214562519861e-04,1.935389697128e-03,2.088548471892e-03,1.763208420694e-03,1.279831393294e-03,-7.691584789371e-05
9.702067113247e-04,-9.971560317517e-03,1.007152592107e-03,1.743303502015e-03,-9.339022234588e-04,-4.670153510768e-04
6.099135950034e-04,-7.667807566937e-03,1.022451049070e-03,2.941109261396e-03,3.321891813673e-04,-8.114857178546e-04
-6.108148887856e-04,3.957563156509e-03,-8.384244472709e-04,1.525714995608e-03,3.315776097845e-04,5.856126087867e-04
3.571434716329e-04,-4.184852444058e-03,4.766800648792e-04,-9.381524070525e-04,5.816178115136e-04,1.557337227386e-03
-8.013246514257e-04,9.023322593863e-03,-7.569791003595e-04,7.449130781583e-04,-3.132813407799e-04,-8.040771139821e-05
-1.948506988492e-03,1.976302490147e-02,4.829360649762e-04,2.285801793145e-04,-7.877242214395e-04,5.418116930453e-04
5.200141441998e-04,-3.872604108831e-03,-5.132772044605e-04,6.564816400991e-04,1.209839989142e-03,-8.090916322702e-04
5.910332693293e-04,-5.414972360125e-03,1.489833168940e-03,2.023623526628e-03,5.176616992998e-04,9.400935059783e-04
-3.698501637509e-04,3.933780192069e-03,7.502997607247e-04,2.003911247236e-03,-5.493710754165e-04,1.506327177378e-03
-1.048906658140e-03,1.230267197140e-02,1.239198827114e-04,5.432963500763e-04,-8.472716345593e-04,7.832948070908e-05
1.156511278867e-03,-1.120597392936e-02,-1.838278358181e-03,1.539822490407e-03,1.110030323414e-03,8.135101667561e-05
-1.125261761437e-03,9.560688383650e-03,2.849645922926e-04,2.250903125601e-03,1.114707638917e-03,5.627699936850e-04
-3.121183127030e-04,3.027996777455e-03,-1.728034073709e-03,1.432088064397e-03,1.008186413552e-03,9.638175934524e-04
1.418634944351e-04,-1.426704052384e-03,1.235208297555e-03,2.430257873071e-03,6.604156842928e-04,-1.210117189041e-03
-8.994785491244e-04,8.453822312209e-03,-1.185767209308e-04,-6.888767960858e-05,2.094332919096e-03,1.173550936748e-03
-5.423675532486e-04,5.612399255334e-03,-1.293057561396e-03,-1.748667516128e-04,-1.221819678129e-03,5.858000514929e-04
2.357366418188e-03,-2.297128881792e-02,1.938459799515e-04,1.119707316956e-03,5.205001758709e-04,1.676381258240e-03
6.074215401817e-04,-7.216241017394e-03,5.289482804210e-04,7.546935341283e-04,8.161704651063e-05,-1.268467045139e-03
1.112027991282e-03,-1.308551691593e-02,-3.991733258116e-05,3.129169571091e-03,-6.493930301438e-04,-4.181877529813e-04
1.904041183697e-04,-2.430502246964e-03,-5.329850363024e-04,9.828666033272e-04,-1.351338410700e-03,-2.920235537820e-04
-5.340635233726e-05,1.751991999437e-03,-5.668527749432e-04,1.400930373169e-03,-1.156020539513e-03,1.252824714058e-03
1.314341574877e-03,-1.424852878742e-02,-7.717162954402e-04,1.127239513600e-03,1.362796207875e-03,-9.922630894537e-04
-4.410744899045e-05,1.890982523442e-03,2.380656510855e-03,3.570653729239e-04,1.359496449354e-03,-3.767281652808e-04
9.881657006997e-05,6.100766626912e-04,3.089386158982e-03,5.688585366925e-04,4.234839303566e-04,-2.628044901507e-04
-1.555880083846e-03,1.521122953263e-02,-1.216569443714e-03,-4.777164292301e-04,-6.488846767962e-04,-1.043656579062e-03
1.241889569130e-03,-1.187729207858e-02,2.680168312008e-03,2.426318254123e-03,-3.362253863973e-04,-7.778901018575e-04
-1.071692694893e-03,9.929346895720e-03,3.774914467027e-04,1.386956632760e-03,2.533857449026e-04,-2.292641829350e-03
1.401943697508e-03,-1.338831914906e-02,6.611682263847e-04,1.782417248313e-03,-7.453824464346e-04,-3.219418474192e-06
-5.192841409870e-04,5.449414124478e-03,6.132128964261e-04,9.062288690919e-04,8.005159719744e-04,-7.206348905330e-04
1.669504840458e-04,-3.294422991916e-04,-1.834087037347e-03,1.736727453127e-03,-8.999489394197e-05,1.167818799342e-03
-7.849938988330e-04,8.073508696175e-03,9.031985017885e-04,2.184932010593e-03,4.191150112012e-04,-8.222695249081e-04
3.036469141824e-04,-3.718917109934e-03,7.195414440335e-04,5.238532164611e-04,-4.461284337182e-05,1.195152105371e-03
-1.494892526405e-04,3.140071275521e-03,-1.171049412345e-03,3.713653758025e-04,1.273084432332e-03,-4.950686981269e-04
-1.583405229332e-03,1.599978767623e-02,-1.590625322967e-04,1.503459782470e-03,-1.258557598505e-03,6.291265674659e-04
2.197468245784e-03,-2.229796100061e-02,9.594530117639e-04,6.665705722547e-04,6.965882327706e-04,3.720289580546e-04
9.113962351478e-04,-8.567484271967e-03,-1.100191012274e-03,1.942643220456e-03,3.195415792722e-04,7.070626721305e-04
-7.754572701879e-04,9.023589812400e-03,-3.736615092566e-04,9.651476964675e-04,-9.000745797083e-05,3.741410253754e-04
